,product_url,title_name,MRP,offer_price,rating_values,review_count,sellerName,sellerId,Manufactured_by,Product_Description,Sophisticated_Design,img_url0,img_url1,img_url2,img_url3,img_url4,img_url5,img_url6,img_url7,img_url8,Sales Package,Model Number,Part Number,Model Name,Series,Color,Type,Suitable For,Battery Backup,Battery Cell,MS Office Provided,Processor Brand,Processor Name,Processor Generation,SSD,SSD Capacity,RAM,RAM Type,Processor Variant,Clock Speed,Memory Slots,Expandable Memory,RAM Frequency,Cache,Graphic Processor,Number of Cores,OS Architecture,Operating System,Supported Operating System,System Architecture,Mic In,RJ45,USB Port,HDMI Port,Multi Card Slot,Hardware Interface,Touchscreen,Screen Size,Screen Resolution,Screen Type,Speakers,Internal Mic,Sound Properties,Wireless LAN,Bluetooth,Dimensions,Weight,Disk Drive,Web Camera,Finger Print Sensor,Lock Port,Keyboard,Backlit Keyboard,Pointer Device,Warranty Summary,Warranty Service Type,Covered in Warranty,Not Covered in Warranty,Domestic Warranty,Bank Offer,Freebie,,Partner Offer,Dedicated Graphic Memory Type,Dedicated Graphic Memory Capacity,Chipset,Refresh Rate,Ethernet,Antivirus,Included Software,Laptop Bag,Additional Features,Dock Port,Firewire Port,RJ11,No Cost EMI,img_url9,img_url10,Stylus Included,VGA Port,Other Accessories,Special Price,Read/Write Speed,HDD Capacity,RPM
0,https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-5518-thin-light-laptop/p/itm22f0e3dac0cab?pid=COMG9NYDUGF7SGWN&lid=LSTCOMG9NYDUGF7SGWNJNH1WY&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_2_45&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=26897df2-122a-46e5-9e31-2594542ff9cf.COMG9NYDUGF7SGWN.SEARCH&ssid=p9rihlg5k00000001671816681655&qH=1867cf4d208e7007,"DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5518 Thin and Light Laptop(15.6 Inch, Platinum Silver, 1.64 Kgs, With MS Office)",[92434],"[71990, 71990]","[4.2, 4.2]","[3, 3]",['TheBrandPartner'],['82f4a462af724407'],['Dell International Service Pvt Ltd'],[],[],http://rukmini1.flixcart.com/image/ko8xtow0/computer/j/q/r/na-thin-and-light-laptop-dell-original-imag2qm3x6zhexrf.jpeg,http://rukmini1.flixcart.com/image/ko8xtow0/computer/a/s/l/na-thin-and-light-laptop-dell-original-imag2qm3wrruwhsz.jpeg,http://rukmini1.flixcart.com/image/ko8xtow0/computer/v/l/k/na-thin-and-light-laptop-dell-original-imag2qm36zuv2dvq.jpeg,http://rukmini1.flixcart.com/image/ko8xtow0/computer/h/v/g/na-thin-and-light-laptop-dell-original-imag2qm32npjhb8s.jpeg,http://rukmini1.flixcart.com/image/ko8xtow0/computer/d/n/6/na-thin-and-light-laptop-dell-original-imag2qm37hcfhpha.jpeg,http://rukmini1.flixcart.com/image/ko8xtow0/computer/x/n/s/na-thin-and-light-laptop-dell-original-imag2qm3rkbkswhp.jpeg,http://rukmini1.flixcart.com/image/ko8xtow0/computer/2/x/i/na-thin-and-light-laptop-dell-original-imag2qm37z3j5y5j.jpeg,http://rukmini1.flixcart.com/image/ko8xtow0/computer/z/e/9/na-thin-and-light-laptop-dell-original-imag2qm3epbevfra.jpeg,http://rukmini1.flixcart.com/image/ko8xtow0/computer/u/w/2/na-thin-and-light-laptop-dell-original-imag2qm3ymedprzt.jpeg,"Laptop, battery, adapter, cables and user manuals",Inspiron 5518,D560695WIN9S,Inspiron 5518,Inspiron,Platinum Silver,Thin and Light Laptop,Processing & Multitasking,Upto 6 hours,4,Yes,Intel,Core i5,11th Gen,Yes,512 GB,16 GB,DDR4,11320H,4.5,2,32,3200 MHz,8,Intel Integrated Iris Xe Graphics,4,64 bit,Windows 11 Home,Windows 11,64,Yes,No,"1 x USB type C 3.2, 2 x USB Type-A 3.2",1 x HDMI Port (v1.4),1 x SD card reader,M.2 SATA,No,39.62 cm (15.6 Inch),1920x1080 Pixel,"FHD, WVA AG Narrow Border (250nits Brightness)",Yes,Yes,Waves Maxx Audio Pro,Intel Wi-Fi 6 2x2 (Gig+),v5.1,179 X 356 X 22.9 mm,1.64 Kgs,Not Available,HD,Yes,Kensington Lock Port,Backlit Keyboard + Fingerprint Reader,Yes,Touchpad,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Accidental Damage,1 Year,5% Cashback on Flipkart Axis Bank Card,Airtel Xstream Entertainment Plan,Buy this Product and Get Extra ₹500 Off on Two-Wheelers,Sign up for Flipkart Pay Later and get Flipkart Gift Card worth up to ₹1000*,,,,,,,,,,,,,,,,,,,,,,
1,https://www.flipkart.com/dell-g15-core-i5-10th-gen-16-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-3050-120-hz-g15-5510-gaming-laptop/p/itma7f72ad90e541?pid=COMG5N5RCWGEHKMF&lid=LSTCOMG5N5RCWGEHKMF6MBOUA&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_24&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=95fe336d-53c1-4a41-b521-170423d1cefd.COMG5N5RCWGEHKMF.SEARCH&ssid=uluo5sik000000001671814300874&qH=1867cf4d208e7007,"DELL G15 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 3050/120 Hz) G15-5510 Gaming Laptop(15.6 inch, Dark Shadow Grey, 2.4 kg, With MS Office)",[98300],[],[],[],['TheBrandPartner'],['82f4a462af724407'],['Dell INternational Service Pvt Ltd'],[],[],http://rukmini1.flixcart.com/image/krz97rk0/computer/t/m/p/na-gaming-laptop-dell-original-imag5nkdyegnzggv.jpeg,http://rukmini1.flixcart.com/image/krz97rk0/computer/4/i/8/na-gaming-laptop-dell-original-imag5nkdvxgp9dcz.jpeg,http://rukmini1.flixcart.com/image/krz97rk0/computer/r/b/m/na-gaming-laptop-dell-original-imag5nkdfygfyfze.jpeg,http://rukmini1.flixcart.com/image/krz97rk0/computer/x/h/z/na-gaming-laptop-dell-original-imag5nkdjxzzym5g.jpeg,http://rukmini1.flixcart.com/image/krz97rk0/computer/y/y/m/na-gaming-laptop-dell-original-imag5nkdhhzdjagq.jpeg,,,,,"Laptop, Battery, Adapter, Cables and User Manuals",G15-5510,D560537WIN9B,,G15,Dark Shadow Grey,Gaming Laptop,"Gaming, Processing & Multitasking",Upto 10 Hours,3 Cell,Yes,Intel,Core i5,10th Gen,Yes,512 GB,16 GB,DDR4,10200H,2.4 GHz Upto Max Turbo Frequency at 4.1 GHz,2,16,2933 MHz,8,NVIDIA GeForce GTX 3050,4,64 bit,Windows 10,,64,Yes,Yes,"1 x USB 3.2 Gen 1 Port, 2 x USB 2.0 Ports",1 x HDMI 2.0 Port,1 x SD Card Slot,M.2 SATA,No,39.62 cm (15.6 inch),1920 x 1080 pixel,"Full HD WVA AG Display (250 nits Brightness, 120Hz, Narrow Border)",Built-in Speaker,Built-in Microphone,Nahimic 3D Audio,Intel Wi-Fi 6 (2x2) (Gig+),v5.0,272 x 357 x 25,2.4 kg,Not Available,HD Webcam,No,Kensington Lock Port,English International Backlit Orange Keyboard,Yes,Touchpad,1 Year Premium Support,Onste,Manufacturing Defects,Accidental Damage,1 Year,5% Cashback on Flipkart Axis Bank Card,Airtel Xstream Entertainment Plan,Buy this Product and Get Extra ₹500 Off on Two-Wheelers,Sign up for Flipkart Pay Later and get Flipkart Gift Card worth up to ₹1000*,GDDR6,4 GB,NA,120 Hz,Available,McAfee,MS Office Home & Student 2019,No,"Game Ready Graphics, Alienware Command Center, Get Drawn In, Game Shift Technology, Improved Power",,,,,,,,,,,,,
2,https://www.flipkart.com/dell-vostro-ryzen-5-hexa-core-5625u-16-gb-512-gb-ssd-windows-11-home-5625-thin-light-laptop/p/itm3c776dfacb871?pid=COMGH8YQ8YBFTDRU&lid=LSTCOMGH8YQ8YBFTDRU9T9BV4&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_3_69&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=861740a1-cc5c-45c0-b99f-fc53a7e87cfc.COMGH8YQ8YBFTDRU.SEARCH&ssid=momzk5qoqo0000001671816760354&qH=1867cf4d208e7007,"DELL Vostro Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5625 Thin and Light Laptop(16 inch, Titan Grey, 1.91 kg, With MS Office)",[82373],[],[],[],['PETILANTE Online'],['8e9c8d1c2fa54d0a'],"['No.88,Sec1,Zongbao Avenue,Chengdu Hi-tech Comprehensive Bonded Zone,Chengdu City, Sichuan,China']",[],[],http://rukmini1.flixcart.com/image/xif0q/computer/j/k/m/vostro-5625-thin-and-light-laptop-dell-original-imagkz88uc9ekuxa.jpeg,http://rukmini1.flixcart.com/image/xif0q/computer/z/e/o/vostro-5625-thin-and-light-laptop-dell-original-imagkz88fxy48ye2.jpeg,http://rukmini1.flixcart.com/image/xif0q/computer/q/j/6/vostro-5625-thin-and-light-laptop-dell-original-imagkz88zhwsvxhf.jpeg,http://rukmini1.flixcart.com/image/xif0q/computer/s/6/y/vostro-5625-thin-and-light-laptop-dell-original-imagkz88q9yyscsd.jpeg,,,,,,"Laptop, Battery, Adapter, Cables, User Manuals",Vostro 5625,D552266WIN9S,Vostro 5625,Vostro,Titan Grey,Thin and Light Laptop,Travel & Business,Upto 7 Hours,4 Cell,Yes,AMD,Ryzen 5 Hexa Core,,Yes,512 GB,16 GB,DDR4,5625U,"Base Frequency 2.30 GHz, Max Turbo Upto 4.30 GHz",2,32 GB,3200 MHz,16 MB,AMD Radeon AMD,6,64 bit,Windows 11 Home,Windows 11 Home,64 bit,Yes,No,"2 x USB 3.2 Gen1, 1 x USB 2.0",1 x HDMI 1.4,1 x SD Card Reader,M.2 SATA,No,40.64 cm (16 inch),1920 x 1080 Pixels,"Full HD+, WVA AG Narrow Border, Refresh Rate: 60 Hz, Brightness: 250 nits with Comfort View",Yes,Yes,Waves Maxx Audio Pro,Mediatek Wi-Fi 6 MT7921 2 x 2,v5.2,356 x 251 x 15.6 mm,1.91 kg,Not Available,Full HD,Yes,Kensington Lock Port,Backlit Keyboard,Yes,Keyboard,1 Year Onsite Hardware Service,Onsite,Manufacturing Defects,Accidental Damage,1 Year,5% Cashback on Flipkart Axis Bank Card,Airtel Xstream Entertainment Plan,Buy this Product and Get Extra ₹500 Off on Two-Wheelers,Sign up for Flipkart Pay Later and get Flipkart Gift Card worth up to ₹1000*,,,,,Available,McAfee,Office Home and Student 2021,No,"4-Cell Battery, 54WHr",No,No,No,No Cost EMI Upto 9 Months,,,,,,,,,
3,https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-2-graphics-5410-2-1-laptop/p/itm7a1f741fcab2c?pid=COMG42UTDPH5R7KV&lid=LSTCOMG42UTDPH5R7KVGWVPCN&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_2_25&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=26897df2-122a-46e5-9e31-2594542ff9cf.COMG42UTDPH5R7KV.SEARCH&ssid=p9rihlg5k00000001671816681655&qH=1867cf4d208e7007,"DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5410 2 in 1 Laptop(14 Inch, Platinum Silver, 1.56 KG, With MS Office)",[94600],"[81990, 81990]","[4.4, 4.4]","[2, 2]",['TheBrandPartner'],['82f4a462af724407'],['Dell India Service Pvt Ltd'],[],[],http://rukmini1.flixcart.com/image/kod858w0/computer/d/z/m/na-2-in-1-laptop-dell-original-imag2uea8kw8wzha.jpeg,http://rukmini1.flixcart.com/image/kod858w0/computer/k/b/6/na-2-in-1-laptop-dell-original-imag2ueakemuannq.jpeg,http://rukmini1.flixcart.com/image/kod858w0/computer/r/0/j/na-2-in-1-laptop-dell-original-imag2uea7gfd8fzb.jpeg,http://rukmini1.flixcart.com/image/kod858w0/computer/w/e/o/na-2-in-1-laptop-dell-original-imag2ueayq7cnhfj.jpeg,http://rukmini1.flixcart.com/image/kod858w0/computer/a/a/i/na-2-in-1-laptop-dell-original-imag2ueajx2uhvcg.jpeg,http://rukmini1.flixcart.com/image/kod858w0/computer/y/e/m/na-2-in-1-laptop-dell-original-imag2ueaud7mnaag.jpeg,http://rukmini1.flixcart.com/image/kod858w0/computer/h/0/c/na-2-in-1-laptop-dell-original-imag2ueafgaefyzp.jpeg,http://rukmini1.flixcart.com/image/kod858w0/computer/z/y/x/na-2-in-1-laptop-dell-original-imag2ueadhwwczzw.jpeg,http://rukmini1.flixcart.com/image/kod858w0/computer/f/n/b/na-2-in-1-laptop-dell-original-imag2ueatgjrx6fu.jpeg,"Laptop, Active Pen, Battery, Adapter, Cables and User Manuals",Inspiron 5410,D560478WIN9S,Inspiron 5410,Inspiron,Platinum Silver,2 in 1 Laptop,Processing & Multitasking,Upto 6 Hours,3 Cell,Yes,Intel,Core i5,11th Gen,Yes,512 GB,16 GB,DDR4,1135G7,2.4 GHz with Max Turbo Frequency at 4.2 GHz,2,16,3200 MHz,8,NVIDIA GeForce MX350,4,64 bit,Windows 10,,64,Yes,No,"2 x USB 3.2 Type A, 1 x USB 3.2 Type C",1 x HDMI Port (v1.4),1 x Micro SD card reader,M.2 SATA,Yes,35.56 cm (14 Inch),1920 x 1080 Pixel,"Full HD LED Backlit, Truelife, Touch Display with Narrow Border",Built-In Speakers,Built-In Microphone,In-Built Speakers with Waves Maxx Audio Pro,Intel Wi-Fi 6 2x2 (Gig+),v5.0,321 x 211 x 18,1.56 KG,Not Available,HD Webcam,Yes,Kensington Lock Port,Standard English Backlit-Keyboard,Yes,Touchpad and Active Pen,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Accidental Damage,1 Year,5% Cashback on Flipkart Axis Bank Card,Airtel Xstream Entertainment Plan,Buy this Product and Get Extra ₹500 Off on Two-Wheelers,Sign up for Flipkart Pay Later and get Flipkart Gift Card worth up to ₹1000*,GDDR5,2 GB,,,Not Available,McAfee,Microsoft Office Home and Student 2019,No,,,No,,,http://rukmini1.flixcart.com/image/kod858w0/computer/n/w/n/na-2-in-1-laptop-dell-original-imag2uear2d6waaa.jpeg,http://rukmini1.flixcart.com/image/kod858w0/computer/x/l/v/na-2-in-1-laptop-dell-original-imag2uea3rarkuf2.jpeg,Yes,No,Dell Active Pen,Get extra ₹1000 off (price inclusive of cashback/coupon),,,
4,https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-2-graphics-5310-notebook/p/itm2fc9470ad6f2a?pid=COMGD436MGZBKYY4&lid=LSTCOMGD436MGZBKYY4EA4PVF&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_2_35&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=26897df2-122a-46e5-9e31-2594542ff9cf.COMGD436MGZBKYY4.SEARCH&ssid=p9rihlg5k00000001671816681655&qH=1867cf4d208e7007,"DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 5310 Notebook(13.3 Inch, Platinum Silver, 1.26 Kg, With MS Office)",[102946],[],[],[],['PETILANTE Online'],['8e9c8d1c2fa54d0a'],[' DELL International Services India Pvt Ltd M4 SIPCOT Industrial Park Sunguvarchatram Post Kancheepuram Dist TN 602106'],[],[],,,,,,,,,,"Laptop, battery, adapter, cables and user manuals",Inspiron 5310,ICC-C784510WIN8,Inspiron 5310,Inspiron,Platinum Silver,Notebook,Processing & Multitasking,Upto 7 hours,4,Yes,Intel,Core i5,11th Gen,Yes,512 GB,16 GB,LPDDR4,11320H,4.4,,32,4267 MHz,8,NVIDIA GeForce NVIDIA GeForce MX450,4,64 bit,Windows 11 Home,Windows 11,64,Yes,,"1 x USB 3.2 Gen 1 Type-A, 2 x Thunderbolt 4.0 (Power Delivery & Display Port)",1x HDMI 1.4b port,,M.2 SATA,No,33.78 cm (13.3 Inch),1920 x 1080 Pixels,FHD+,Yes,Yes,Waves Maxx Audio Pro,Intel Wi-Fi 6 2x2 (Gig+),v5.1,296 x 172 x 21.0 mm,1.26 Kg,Not Available,HD,,Kensington Lock Port,Backlit Keyboard,Yes,Touchpad,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Accidental Damage,1 Year,5% Cashback on Flipkart Axis Bank Card,Airtel Xstream Entertainment Plan,Buy this Product and Get Extra ₹500 Off on Two-Wheelers,Sign up for Flipkart Pay Later and get Flipkart Gift Card worth up to ₹1000*,GDDR6,2 GB,,,Yes,,,,,,,,No Cost EMI Upto 9 Months,,,,,,Get extra ₹30326 off (price inclusive of cashback/coupon),,,
5,https://www.flipkart.com/dell-inspiron-ryzen-5-dual-core-3450u-8-gb-512-gb-ssd-windows-11-home-3515-thin-light-laptop/p/itm9130b557c4381?pid=COMGC3HZXGYTWJX9&lid=LSTCOMGC3HZXGYTWJX97ZUJKH&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_1_21&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=95fe336d-53c1-4a41-b521-170423d1cefd.COMGC3HZXGYTWJX9.SEARCH&ssid=uluo5sik000000001671814300874&qH=1867cf4d208e7007,"DELL Inspiron Ryzen 5 Dual Core 3450U - (8 GB/512 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light Laptop(15.6 Inch, Carbon Black, 1.8 kg, With MS Office)",[62422],"[46249, 46249]","[4.3, 4.3]","[8, 8]",['ElectronicsBuzz'],['89b4a4f0db7046de'],"['No.88,Sec1,Zongbao Avenue,Chengdu Hi-tech Comprehensive Bonded Zone,Chengdu City, Sichuan,China']",[],[],,,,,,,,,,"Laptop, Battery, Adapter, Cables and User Manuals",INSPIRON 3515,D560790WIN9BE,INSPIRON 3515,Inspiron,Carbon Black,Thin and Light Laptop,Everyday Use,Upto 7 hours,3 Cell,Yes,AMD,Ryzen 5 Dual Core,,Yes,512 GB,8 GB,DDR4,3450U,Base 2.1 GHz Upto Max Turbo Frequency at 3.5 GHz,2,16,2666 MHz,4 MB,AMD Radeon Vega Graphics,2,64 bit,Windows 11 Home,Windows 11 Home,64 bit,Yes,No,"2 x USB 3.2 Gen 1 ,1 x USB 2.0",1 x HDMI 1.4,1 x SD Card Slot,M.2 SATA,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,Full HD WVA AG Narrow Border,Yes,Yes,Waves Maxx Audio Pro,WiFi 802.11ac,v5.0,358 x 235 x 18.9 mm,1.8 kg,Not Available,HD,No,Kensington Lock Port,English International Non Backlit Keyboard,No,Touchpad,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,1 Year,5% Cashback on Flipkart Axis Bank Card,,Buy this Product and Get Extra ₹500 Off on Two-Wheelers,Sign up for Flipkart Pay Later and get Flipkart Gift Card worth up to ₹1000*,,,,,Not Available,McAfee,Microsoft Office Home & Student 2021,No,,No,No,No,,,,,No,,Get extra ₹741 off (price inclusive of cashback/coupon),NA,,
6,https://www.flipkart.com/dell-ryzen-7-octa-core-amd-r7-6800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-g15-5525-gaming-laptop/p/itm72f571f01c25d?pid=COMGF3B7K5FAXBXV&lid=LSTCOMGF3B7K5FAXBXV7XH8U5&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_2_30&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=26897df2-122a-46e5-9e31-2594542ff9cf.COMGF3B7K5FAXBXV.SEARCH&ssid=p9rihlg5k00000001671816681655&qH=1867cf4d208e7007,"DELL Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) G15-5525 Gaming Laptop(15.6 Inch, Phantom Grey With Speckles, 2.51 Kg, With MS Office)",[129762],[],[],[],['PETILANTE Online'],['8e9c8d1c2fa54d0a'],"['No.88,Sec1,Zongbao Avenue,Chengdu Hi-tech Comprehensive Bonded Zone,Chengdu City, Sichuan,China']",[],[],http://rukmini1.flixcart.com/image/l45xea80/computer/7/5/r/g15-5525-gaming-laptop-dell-original-imagf4haxvzux68z.jpeg,http://rukmini1.flixcart.com/image/l45xea80/computer/5/c/u/g15-5525-gaming-laptop-dell-original-imagf4haezyhzwva.jpeg,http://rukmini1.flixcart.com/image/l45xea80/computer/0/1/o/g15-5525-gaming-laptop-dell-original-imagf4hakyvshech.jpeg,http://rukmini1.flixcart.com/image/l45xea80/computer/1/p/t/g15-5525-gaming-laptop-dell-original-imagf4haggjygjkx.jpeg,http://rukmini1.flixcart.com/image/l45xea80/computer/z/c/p/g15-5525-gaming-laptop-dell-original-imagf4harzd66xu6.jpeg,,,,,"Laptop, Battery, Adapter, Cables And User manuals",G15-5525,D560819WIN9B,G15-5525,,Phantom Grey With Speckles,Gaming Laptop,"Gaming, Processing & Multitasking",Upto 7 hours,3,Yes,AMD,Ryzen 7 Octa Core,,Yes,512 GB,16 GB,DDR5,AMD R7-6800H,3.2 GHz upto max turbo frequency at 4.7 Ghz,2,32,4800 MHz,16,NVIDIA GeForce RTX 3050,8,64 bit,Windows 11 Home,Windows 11,64,Yes,Yes,"3x SuperSpeed USB 3.2 Gen 1 Type-A, 1x USB Type C Gen 3.2 Display Port Alt-Mode",1x HDMI 2.1,,M.2 SATA,No,39.62 cm (15.6 Inch),1920 x 1080 Pixels,FHD WVA AG 120Hz 250 nits Narrow Border,Yes,Yes,Waves Maxx Audio Pro,MediaTek Wi-Fi 6 MT7921 2x2,Yes,357 x 272 x 26.9 mm,2.51 Kg,Not Available,HD Camera,,Kensington Lock Port,Backlit Keyboard Orange,Yes,Touchpad,1 Year Onsite Premium Support,Onsite,Manufacturing Defects,Accidental Damage,1 Year,5% Cashback on Flipkart Axis Bank Card,Airtel Xstream Entertainment Plan,Buy this Product and Get Extra ₹500 Off on Two-Wheelers,Sign up for Flipkart Pay Later and get Flipkart Gift Card worth up to ₹1000*,GDDR6,4 GB,,,Yes,,,,56 WHr,,,,No Cost EMI Upto 9 Months,,,,,,,,,
7,https://www.flipkart.com/dell-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-inspiron-7420-thin-light-laptop/p/itm2b78c75765514?pid=COMGFRHGEBGTUX96&lid=LSTCOMGFRHGEBGTUX965FM374&marketplace=FLIPKART&q=dell+laptop&store=6bo%2Fb5g&srno=s_2_31&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_na&iid=26897df2-122a-46e5-9e31-2594542ff9cf.COMGFRHGEBGTUX96.SEARCH&ssid=p9rihlg5k00000001671816681655&qH=1867cf4d208e7007,"DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 7420 Thin and Light Laptop(14 inch, Platinum Silver, 1.57 Kg, With MS Office)",[80990],[],[],[],['ElectronicsBuzz'],['89b4a4f0db7046de'],"['No.88,Sec1,Zongbao Avenue,Chengdu Hi-tech Comprehensive Bonded Zone,Chengdu City, Sichuan,China']",[],"['Courtesy of its inbuilt dual microphones and AI, the Dell Inspiron 7420 14 Two-in-one Laptop offers clear audio while minimising background noise. Additionally, with an FHD camera combined with temporal noise reduction hardware and wide dynamic range software, this laptop ensures utmost clarity in a variety of lighting conditions. And, thanks to its Waves MaxxAudio Pro, this laptop ensures clear and loud audio. Moreover, its mechanical camera privacy shutters give you peace of mind when you need to disconnect.', None, 'Owing to its high-quality FHD+ display with an up to 16:10 aspect ratio, this laptop offers engrossing visual performance. And, featuring ComfortView software, this laptop minimises the damaging blue light emissions along with DC dimming to decrease flicker and offer prolonged screen time without straining your eyes.', None, 'Courtesy of its up to 360-degree hinge, this laptop allows you to work in up to four different modes. Also, with a lift hinge, this laptop ensures that your wrist stays comfortable when you type or chat. And, sporting a large touchpad, this laptop gives you additional space for navigation. Moreover, its edge-to-edge mylar material stretches in the entire palm rest and touchpad, thereby offering a contemporary and smooth work surface. Besides, with an active pen, this laptop allows you to write naturally and precisely without any pairing.', None, 'Powered by a 12th Gen Intel Core i5 processor, this laptop facilitates exceptional performance. Also, its lid-open sensor allows you to activate the laptop simply by opening it, even if it is inactive or in hibernation. Moreover, with its fingerprint reader, this laptop can verify identity for login in no time by making use of Windows Hello.', None, 'As this laptop comes with a USB Type-C power adapter, it is sleek and allows you to carry it with ease. Also, owing to its ExpressCharge, this laptop lets you charge it in a jiffy.', None]",http://rukmini1.flixcart.com/image/l5fnhjk0/computer/4/d/z/inspiron-7420-thin-and-light-laptop-dell-original-imagg45kbtghzthr.jpeg,http://rukmini1.flixcart.com/image/l5fnhjk0/computer/m/i/4/inspiron-7420-thin-and-light-laptop-dell-original-imagg45keqyuwh9v.jpeg,http://rukmini1.flixcart.com/image/l5fnhjk0/computer/t/1/h/inspiron-7420-thin-and-light-laptop-dell-original-imagg45k9h57qhp2.jpeg,http://rukmini1.flixcart.com/image/l5fnhjk0/computer/n/u/d/inspiron-7420-thin-and-light-laptop-dell-original-imagg45kajhhywwy.jpeg,http://rukmini1.flixcart.com/image/l5fnhjk0/computer/0/e/m/inspiron-7420-thin-and-light-laptop-dell-original-imagg45kvnxejjaz.jpeg,,,,,"Laptop, Battery, Adapter, Cables and User manuals",Inspiron 7420,D560778WIN9S,Inspiron 7420,,Platinum Silver,Thin and Light Laptop,Processing & Multitasking,Upto 7 hours,4,Yes,Intel,Core i5,12th Gen,Yes,512 GB,8 GB,DDR5,1235U,3.3 GHz upto max turbo frequency at 4.4 Ghz,2,32,3200 MHz,12,Intel Integrated UHD Graphics,10,64 bit,Windows 11 Home,Windows 11,64,Yes,,"1x USB 3.2 Gen 1 Type-A , 2x USB 3.2 Gen 2x2 Type-C with PowerDelivery and Video",1x HDMI 1.4,,M.2 SATA,Yes,35.56 cm (14 inch),1920 x 1080 Pixel,"FHD+, WVA Truelife Touch Narrow Border 250 nits",Yes,Yes,Waves Maxx Audio Pro,Intel Wi-Fi 6E (6GHz) AX211 2x2,v5.2,314 x 227 x 17.8 mm,1.57 Kg,Not Available,HD,Yes,Kensington Lock Port,Backlit Keyboard,Yes,Touchpad and Active Pen,1 Year Onsite Hardware Service,Onsite,Manufacturing Defects,Accidental Damage,1 Year,5% Cashback on Flipkart Axis Bank Card,,Buy this Product and Get Extra ₹500 Off on Two-Wheelers,Sign up for Flipkart Pay Later and get Flipkart Gift Card worth up to ₹1000*,,,,,Yes,,,,,,,,,,,Yes,,,,,,
